CODIGO;NOMBRE_CENTRO;PROVINCIA;MUNICIPIO;BACH;FPB;FPGM;FPGS;INGLES;FRANCES;ALEMAN;PLAZAS_NORMAL;PLAZAS_FRANCES;PLAZAS_INGLES;PLAZAS_ALEMANPLAZAS_MAPA_00590005;COMISIONES_DE_SERVICIO;INTERINOS_CON_TIEMPO_DE_SERVICIO;ADSCRITOS_EN_EL_EXTRANJERO;REINGRESADOS;PERSONAL_SUPRIMIDO/PÉRDIDA_POR_EJECUCIÓN;FUNCIONARIOS_QUE_VAN_SOLO_A_P.ESPEC.PLAZAS_MAPA_10590005;COMISIONES_DE_SERVICIO;INTERINOS_CON_TIEMPO_DE_SERVICIO;ADSCRITOS_EN_EL_EXTRANJERO;DESPLAZADOS_POR_FALTA_DE_HORARIO;REINGRESADOS;PERSONAL_SUPRIMIDO/PÉRDIDA_POR_EJECUCIÓN;FUNCIONARIOS_QUE_VAN_SOLO_A_P.ESPEC.PLAZAS_MAPA_11590005;COMISIONES_DE_SERVICIO;INTERINOS_CON_TIEMPO_DE_SERVICIO;ADSCRITOS_EN_EL_EXTRANJERO;DESPLAZADOS_POR_FALTA_DE_HORARIO;REINGRESADOS;PERSONAL_SUPRIMIDO/PÉRDIDA_POR_EJECUCIÓN;FUNCIONARIOS_QUE_VAN_SOLO_A_P.ESPEC.PLAZAS_MAPA_12590005;COMISIONES_DE_SERVICIO;INTERINOS_CON_TIEMPO_DE_SERVICIO;ADSCRITOS_EN_EL_EXTRANJERO;DESPLAZADOS_POR_FALTA_DE_HORARIO;REINGRESADOS;PERSONAL_SUPRIMIDO/PÉRDIDA_POR_EJECUCIÓN;FUNCIONARIOS_QUE_VAN_SOLO_A_P.ESPEC.
29019320;Sección de Educación Secundaria Obligatoria (del IES Las Lagunas);Málaga;Mijas - Las Lagunas;No;;;;No;No;No;3;0;0;0;0;3;0;0;0;0;0;
29017785;Sección de Educación Secundaria Obligatoria (del IES Dunas de las Chapas);Málaga;Marbella;No;;;;No;No;No;1;0;0;0;0;1;0;0;0;0;0;
04000110;Instituto de Educación Secundaria Abdera;Almería;Adra;Si;Formación Profesional Inicial de Grado Medio-Formación Profesional Inicial de Grado Superior-Formación Profesional Inicial de Grado Superior semipresencial;Formación Profesional Inicial de Grado Medio-Curso de acceso a los ciclos formativos de grado medio;Formación Profesional Inicial de Grado Superior-Formación Profesional Inicial de Grado Superior semipresencial;Si;No;No;5;0;3;0;
04000134;Instituto de Educación Secundaria Gaviota;Almería;Adra;Si;Formación Profesional Inicial de Grado Medio-Formación Profesional Inicial de Grado Superior;Formación Profesional Inicial de Grado Medio;Formación Profesional Inicial de Grado Superior;Si;No;No;3;0;3;0;
04700430;Instituto de Educación Secundaria Virgen del Mar;Almería;Adra;No;Formación Profesional Básica;;;No;No;No;2;0;0;0;
04700260;Instituto de Educación Secundaria Aguadulce;Almería;Roquetas de Mar - Aguadulce;Si;Formación Profesional Básica-Formación Profesional Inicial de Grado Medio-Formación Profesional Inicial de Grado Superior-Formación Profesional Inicial de Grado Superior a distancia;Formación Profesional Inicial de Grado Medio;Formación Profesional Inicial de Grado Superior-Formación Profesional Inicial de Grado Superior a distancia;Si;No;No;3;0;3;0;
04700673;Instituto de Educación Secundaria Carlos III;Almería;Roquetas de Mar - Aguadulce;No;;;;Si;No;No;2;0;2;0;
04006045;Instituto de Educación Secundaria Mar Mediterráneo;Almería;Roquetas de Mar - Aguadulce;Si;;;;Si;No;No;4;0;1;0;
04000250;Instituto de Educación Secundaria Cardenal Cisneros;Almería;Albox;Si;Formación Profesional Inicial de Grado Medio;Formación Profesional Inicial de Grado Medio;;Si;Si;No;2;2;0;0;
04005284;Instituto de Educación Secundaria Martín García Ramos;Almería;Albox;Si;Formación Profesional Básica-Formación Profesional Inicial de Grado Medio-Formación Profesional Inicial de Grado Superior;Formación Profesional Inicial de Grado Medio;Formación Profesional Inicial de Grado Superior;Si;No;No;4;0;1;0;
04700259;Instituto de Educación Secundaria Cerro Milano;Almería;Alhama de Almería;Si;;;;No;No;No;3;0;0;0;
04004620;Instituto de Educación Secundaria Al-Ándalus;Almería;Almería;Si;Formación Profesional Básica-Programa Específico de Formación Profesional Básica-Formación Profesional Inicial de Grado Medio-Formación Profesional Inicial de Grado Superior-Formación Profesional Inicial de Grado Superior semipresencial;Formación Profesional Inicial de Grado Medio;Formación Profesional Inicial de Grado Superior-Formación Profesional Inicial de Grado Superior semipresencial;Si;No;No;3;0;1;0;
04005958;Instituto de Educación Secundaria Albaida;Almería;Almería;Si;Formación Profesional Específica de Grado Medio-Formación Profesional Inicial de Grado Medio-Formación Profesional Específica de Grado Superior-Formación Profesional Inicial de Grado Superior-Formación Profesional Específica de grado medio para Adultos;Formación Profesional Específica de Grado Medio-Formación Profesional Inicial de Grado Medio-Formación Profesional Específica de grado medio para Adultos;Formación Profesional Específica de Grado Superior-Formación Profesional Inicial de Grado Superior;Si;No;No;2;0;3;0;
04004802;Instituto de Educación Secundaria Alborán;Almería;Almería;Si;;;;Si;Si;No;5;2;0;0;
04001163;Instituto de Educación Secundaria Alhadra;Almería;Almería;Si;Formación Profesional Básica-Programa Específico de Formación Profesional Básica-Formación Profesional Inicial de Grado Medio-Formación Profesional Inicial de Grado Superior-Formación Profesional Inicial de Grado Medio semipresencial-Formación Profesional Inicial de Grado Superior a distancia;Formación Profesional Inicial de Grado Medio-Formación Profesional Inicial de Grado Medio semipresencial;Formación Profesional Inicial de Grado Superior-Formación Profesional Inicial de Grado Superior a distancia;Si;No;No;3;0;2;0;
